"OrderID","OrderDate","CustomerName","Email","PhoneNumber","AddressLine1","City","Country","Postcode","LoyaltyCard","CoffeeType","RoastType","Size","UnitPrice","PricePer100g","Profit","Quantity","TotalPrice","TotalProfit"
MIU-01481-194,"7/21/2019",Rafferty Pursglove,rpursglovel9@biblegateway.com,+1 (214) 813-8745,"4 Buena Vista Circle",Garland,United States,"75044",Loyality Card,Coffee Type,Roast Type,"1.0",9.95,Price per 100g,0.597,6,59.699999999999996,3.582
MIU-01481-194,"7/21/2019",Rafferty Pursglove,rpursglovel9@biblegateway.com,+1 (214) 813-8745,"4 Buena Vista Circle",Garland,United States,"75044",Loyality Card,Coffee Type,Roast Type,"0.5",7.77,Price per 100g,0.6993,2,15.54,1.3986
UEA-72681-629,"3/12/2021",Foster Constance,fconstancekz@ifeng.com,+1 (214) 388-6754,"2236 Mitchell Trail",Dallas,United States,"75287",Loyality Card,Coffee Type,Roast Type,"2.5",29.785,Price per 100g,2.68065,3,89.355,8.04195
CVE-15042-481,"1/1/2022",Foster Constance,fconstancekz@ifeng.com,+1 (214) 388-6754,"2236 Mitchell Trail",Dallas,United States,"75287",Loyality Card,Coffee Type,Roast Type,"1.0",11.95,Price per 100g,0.717,2,23.9,1.434
EJA-79176-833,"3/22/2020",Dalia Eburah,deburahld@google.co.jp,+44 (607) 596-3921,"23 Summerview Place",Birmingham,United Kingdom,B12,Loyality Card,Coffee Type,Roast Type,"2.5",22.885,Price per 100g,1.3731,6,137.31,8.2386
AHQ-40440-522,"9/18/2020",Martie Brimilcombe,mbrimilcombele@cnn.com,N/A,"2260 Kinsman Junction",Springfield,United States,"22156",Loyality Card,Coffee Type,Roast Type,"1.0",9.95,Price per 100g,0.8955,1,9.95,0.8955
TID-21626-411,"1/3/2019",Suzanna Bollam,sbollamlf@list-manage.com,+1 (303) 746-0415,"5 Buhler Center",Littleton,United States,"80126",Loyality Card,Coffee Type,Roast Type,"0.5",7.17,Price per 100g,0.4302,3,21.509999999999998,1.2906
RSR-96390-187,"9/29/2021",Mellisa Mebes,N/A,+1 (410) 273-2348,"803 Crest Line Parkway",Baltimore,United States,"21275",Loyality Card,Coffee Type,Roast Type,"1.0",13.75,Price per 100g,1.5125,6,82.5,9.075
BZE-96093-118,"10/19/2021",Alva Filipczak,afilipczaklh@ning.com,+353 (176) 447-3656,"4847 Vera Crossing",Moycullen,Ireland,A41,Loyality Card,Coffee Type,Roast Type,"0.2",4.365,Price per 100g,0.56745,2,8.73,1.1349
LOU-41819-242,"7/14/2022",Dorette Hinemoor,N/A,+1 (754) 336-4224,"121 Union Point",Fort Lauderdale,United States,"33345",Loyality Card,Coffee Type,Roast Type,"1.0",9.95,Price per 100g,0.597,2,19.9,1.194
FND-99527-640,"7/19/2021",Rhetta Elnaugh,relnaughlj@comsenz.com,+1 (619) 728-2474,"48 Randy Street",San Diego,United States,"92191",Loyality Card,Coffee Type,Roast Type,"0.5",8.91,Price per 100g,0.9801,2,17.82,1.9602
ASG-27179-958,"12/10/2021",Jule Deehan,jdeehanlk@about.me,+1 (972) 327-1194,"11217 Maywood Terrace",Dallas,United States,"75216",Loyality Card,Coffee Type,Roast Type,"0.5",6.75,Price per 100g,0.6075,3,20.25,1.8225000000000002
YKX-23510-272,"3/17/2019",Janella Eden,jedenll@e-recht24.de,N/A,"613 Merrick Way",Joliet,United States,"60435",Loyality Card,Coffee Type,Roast Type,"2.5",29.785,Price per 100g,2.68065,2,59.57,5.3613
FSA-98650-921,"2/28/2020",Cam Jewster,cjewsterlu@moonfruit.com,+1 (937) 925-7390,"24010 Sunnyside Drive",Dayton,United States,"45426",Loyality Card,Coffee Type,Roast Type,"0.5",9.51,Price per 100g,1.2363,2,19.02,2.4726
ZUR-55774-294,"6/3/2020",Ugo Southerden,usoutherdenln@hao123.com,+1 (786) 490-0037,"63 Holmberg Avenue",Clearwater,United States,"34620",Loyality Card,Coffee Type,Roast Type,"1.0",12.95,Price per 100g,1.6835,6,77.69999999999999,10.100999999999999
FUO-99821-974,"2/22/2020",Verne Dunkerley,N/A,+1 (763) 806-0186,"5770 Crest Line Place",Minneapolis,United States,"55441",Loyality Card,Coffee Type,Roast Type,"1.0",13.75,Price per 100g,1.5125,3,41.25,4.5375
YVH-19865-819,"11/9/2019",Lacee Burtenshaw,lburtenshawlp@shinystat.com,+1 (678) 536-4251,"8 Prentice Way",Lawrenceville,United States,"30045",Loyality Card,Coffee Type,Roast Type,"2.5",36.455,Price per 100g,4.73915,4,145.82,18.9566
NNF-47422-501,"3/7/2020",Adorne Gregoratti,agregorattilq@vistaprint.com,+353 (773) 508-6581,"27208 Maple Avenue",Malahide,Ireland,K36,Loyality Card,Coffee Type,Roast Type,"0.2",4.455,Price per 100g,0.49005,6,26.73,2.9402999999999997
RJI-71409-490,"4/26/2021",Chris Croster,ccrosterlr@gov.uk,+1 (813) 621-3097,"9 Brickson Park Street",Tampa,United States,"33673",Loyality Card,Coffee Type,Roast Type,"0.5",8.73,Price per 100g,1.1349,5,43.650000000000006,5.6745
UZL-46108-213,"11/11/2021",Graeme Whitehead,gwhiteheadls@hp.com,N/A,"39 Pawling Place",Nashville,United States,"37240",Loyality Card,Coffee Type,Roast Type,"1.0",15.85,Price per 100g,2.0605,2,31.7,4.121
AOX-44467-109,"6/15/2021",Haslett Jodrelle,hjodrellelt@samsung.com,+1 (305) 334-0992,"9 Macpherson Avenue",Miami,United States,"33175",Loyality Card,Coffee Type,Roast Type,"2.5",22.885,Price per 100g,2.05965,1,22.885,2.05965
TZD-67261-174,"2/27/2020",Cam Jewster,cjewsterlu@moonfruit.com,+1 (937) 925-7390,"24010 Sunnyside Drive",Dayton,United States,"45426",Loyality Card,Coffee Type,Roast Type,"2.5",27.945,Price per 100g,3.07395,1,27.945,3.07395
TBU-64277-625,"4/19/2021",Beryl Osborn,N/A,+1 (312) 648-4940,"71 Donald Trail",Chicago,United States,"60686",Loyality Card,Coffee Type,Roast Type,"1.0",13.75,Price per 100g,1.5125,6,82.5,9.075
TYP-85767-944,"7/29/2022",Kaela Nottram,knottramlw@odnoklassniki.ru,+353 (549) 358-7019,"5 Moulton Court",Arklow,Ireland,Y14,Loyality Card,Coffee Type,Roast Type,"2.5",22.885,Price per 100g,1.3731,2,45.77,2.7462
GTT-73214-334,"1/20/2019",Nobe Buney,nbuneylx@jugem.jp,+1 (510) 973-7084,"7 Anzinger Parkway",Richmond,United States,"94807",Loyality Card,Coffee Type,Roast Type,"1.0",12.95,Price per 100g,1.1655,6,77.69999999999999,6.993
WAI-89905-069,"2/21/2022",Silvan McShea,smcshealy@photobucket.com,+1 (360) 578-2262,"017 Loeprich Trail",Olympia,United States,"98506",Loyality Card,Coffee Type,Roast Type,"0.5",7.77,Price per 100g,0.6993,3,23.31,2.0979
OJL-96844-459,"5/3/2020",Karylin Huddart,khuddartlz@about.com,+1 (214) 931-4518,"831 Meadow Valley Way",Arlington,United States,"76011",Loyality Card,Coffee Type,Roast Type,"0.2",4.755,Price per 100g,0.61815,5,23.775,3.09075
VGI-33205-360,"3/21/2019",Jereme Gippes,jgippesm0@cloudflare.com,+44 (185) 319-5850,"47392 Spenser Trail",Twyford,United Kingdom,LE14,Loyality Card,Coffee Type,Roast Type,"0.5",8.73,Price per 100g,1.1349,6,52.38,6.8094
PCA-14081-576,"6/13/2019",Lukas Whittlesee,lwhittleseem1@e-recht24.de,+1 (540) 413-9605,"720 Victoria Parkway",Roanoke,United States,"24009",Loyality Card,Coffee Type,Roast Type,"0.2",3.585,Price per 100g,0.2151,5,17.925,1.0755000000000001
SCS-67069-962,"6/5/2020",Gregorius Trengrove,gtrengrovem2@elpais.com,+1 (516) 513-7620,"0862 Farwell Avenue",New Hyde Park,United States,"11044",Loyality Card,Coffee Type,Roast Type,"2.5",29.785,Price per 100g,2.68065,5,148.925,13.40325
BDM-03174-485,"3/16/2019",Wright Caldero,wcalderom3@stumbleupon.com,+1 (714) 117-5483,"5933 Graceland Way",Anaheim,United States,"92825",Loyality Card,Coffee Type,Roast Type,"0.5",7.17,Price per 100g,0.4302,4,28.68,1.7208
UJV-32333-364,"12/3/2021",Merell Zanazzi,N/A,+1 (606) 824-3445,"4 Memorial Place",Lexington,United States,"40596",Loyality Card,Coffee Type,Roast Type,"0.5",9.51,Price per 100g,1.2363,1,9.51,1.2363
FLI-11493-954,"7/9/2022",Jed Kennicott,jkennicottm5@yahoo.co.jp,+1 (813) 579-8389,"2 Holy Cross Pass",Tampa,United States,"33673",Loyality Card,Coffee Type,Roast Type,"0.5",7.77,Price per 100g,0.6993,4,31.08,2.7972
IWL-13117-537,"4/29/2020",Guenevere Ruggen,gruggenm6@nymag.com,+1 (408) 211-2306,"67 Mendota Hill",San Jose,United States,"95138",Loyality Card,Coffee Type,Roast Type,"0.2",2.685,Price per 100g,0.1611,3,8.055,0.48329999999999995
OAM-76916-748,"1/27/2022",Gonzales Cicculi,N/A,N/A,"63861 Bunting Road",Washington,United States,"20470",Loyality Card,Coffee Type,Roast Type,"1.0",12.15,Price per 100g,1.3365,3,36.45,4.0095
UMB-11223-710,"2/13/2021",Man Fright,mfrightm8@harvard.edu,+353 (955) 108-0675,"27242 Fordem Crossing",Daingean,Ireland,E91,Loyality Card,Coffee Type,Roast Type,"0.2",2.685,Price per 100g,0.1611,6,16.11,0.9665999999999999
LXR-09892-726,"7/13/2020",Boyce Tarte,btartem9@aol.com,+1 (360) 927-6561,"084 Reindahl Park",Olympia,United States,"98506",Loyality Card,Coffee Type,Roast Type,"2.5",20.585,Price per 100g,1.2351,2,41.17,2.4702
QXX-89943-393,"3/12/2020",Caddric Krzysztofiak,ckrzysztofiakma@skyrock.com,+1 (972) 782-4187,"6 Dayton Alley",Mesquite,United States,"75185",Loyality Card,Coffee Type,Roast Type,"0.2",2.685,Price per 100g,0.1611,4,10.74,0.6444
WVS-57822-366,"5/4/2020",Darn Penquet,dpenquetmb@diigo.com,N/A,"19199 Mariners Cove Avenue",Sacramento,United States,"94207",Loyality Card,Coffee Type,Roast Type,"2.5",31.625,Price per 100g,3.47875,4,126.5,13.915
CLJ-23403-689,"4/3/2021",Jammie Cloke,N/A,+44 (540) 353-5754,"844 Lawn Drive",Newton,United Kingdom,NG34,Loyality Card,Coffee Type,Roast Type,"1.0",11.95,Price per 100g,0.717,2,23.9,1.434
XNU-83276-288,"6/1/2022",Chester Clowton,N/A,+1 (763) 691-6777,"15196 Pleasure Court",Monticello,United States,"55590",Loyality Card,Coffee Type,Roast Type,"0.5",5.97,Price per 100g,0.3582,1,5.97,0.3582
YOG-94666-679,"2/14/2021",Kathleen Diable,N/A,N/A,"81 Arapahoe Circle",Kinloch,United Kingdom,PH43,Loyality Card,Coffee Type,Roast Type,"0.2",3.885,Price per 100g,0.50505,2,7.77,1.0101
KHG-33953-115,"12/13/2021",Koren Ferretti,kferrettimf@huffingtonpost.com,+353 (526) 215-2582,"372 Northland Street",Balrothery,Ireland,K32,Loyality Card,Coffee Type,Roast Type,"0.5",7.77,Price per 100g,1.0101,3,23.31,3.0303
MHD-95615-696,"2/7/2020",Allis Wilmore,N/A,+1 (713) 984-5207,"94 Moulton Street",Houston,United States,"77260",Loyality Card,Coffee Type,Roast Type,"2.5",27.485,Price per 100g,1.6491,5,137.425,8.2455
HBH-64794-080,"2/8/2021",Chaddie Bennie,N/A,+1 (915) 204-2588,"935 Lawn Circle",El Paso,United States,"79934",Loyality Card,Coffee Type,Roast Type,"0.2",2.685,Price per 100g,0.1611,3,8.055,0.48329999999999995
CNJ-56058-223,"8/11/2020",Alberta Balsdone,abalsdonemi@toplist.cz,+1 (863) 490-5370,"3 Kings Plaza",Largo,United States,"34643",Loyality Card,Coffee Type,Roast Type,"0.5",9.51,Price per 100g,1.2363,3,28.53,3.7089
KHO-27106-786,"10/10/2020",Brice Romera,bromeramj@list-manage.com,+353 (640) 110-9801,"2311 Eastlawn Plaza",Foxrock,Ireland,D04,Loyality Card,Coffee Type,Roast Type,"1.0",11.25,Price per 100g,1.0125,6,67.5,6.074999999999999
KHO-27106-786,"10/10/2020",Brice Romera,bromeramj@list-manage.com,+353 (640) 110-9801,"2311 Eastlawn Plaza",Foxrock,Ireland,D04,Loyality Card,Coffee Type,Roast Type,"2.5",29.785,Price per 100g,3.87205,6,178.71,23.232300000000002
YAC-50329-982,"12/8/2020",Conchita Bryde,cbrydeml@tuttocitta.it,+1 (405) 497-2199,"74 Crowley Plaza",Oklahoma City,United States,"73179",Loyality Card,Coffee Type,Roast Type,"2.5",31.625,Price per 100g,3.47875,1,31.625,3.47875
VVL-95291-039,"4/18/2019",Silvanus Enefer,senefermm@blog.com,+1 (202) 877-3473,"52 Carey Plaza",Washington,United States,"20051",Loyality Card,Coffee Type,Roast Type,"0.2",4.455,Price per 100g,0.49005,2,8.91,0.9801
VUT-20974-364,"1/4/2021",Lenci Haggerstone,lhaggerstonemn@independent.co.uk,+1 (770) 779-0007,"52441 Evergreen Lane",Atlanta,United States,"30351",Loyality Card,Coffee Type,Roast Type,"0.5",5.97,Price per 100g,0.3582,6,35.82,2.1492
SFC-34054-213,"3/10/2019",Marvin Gundry,mgundrymo@omniture.com,+353 (500) 164-9392,"4 Harper Avenue",Castlebridge,Ireland,R14,Loyality Card,Coffee Type,Roast Type,"0.5",9.51,Price per 100g,1.2363,4,38.04,4.9452
UDS-04807-593,"11/29/2019",Bayard Wellan,bwellanmp@cafepress.com,N/A,"7203 Main Crossing",Buffalo,United States,"14276",Loyality Card,Coffee Type,Roast Type,"0.5",7.77,Price per 100g,1.0101,2,15.54,2.0202
FWE-98471-488,"7/19/2022",Allis Wilmore,N/A,+1 (713) 984-5207,"94 Moulton Street",Houston,United States,"77260",Loyality Card,Coffee Type,Roast Type,"1.0",15.85,Price per 100g,2.0605,5,79.25,10.302500000000002
RAU-17060-674,"6/26/2020",Caddric Atcheson,catchesonmr@xinhuanet.com,+1 (202) 975-7723,"1 Hovde Pass",Washington,United States,"20470",Loyality Card,Coffee Type,Roast Type,"0.2",4.755,Price per 100g,0.61815,1,4.755,0.61815
AOL-13866-711,"2/14/2019",Eustace Stenton,estentonms@google.it,+1 (512) 819-1430,"8472 Graedel Circle",Austin,United States,"78764",Loyality Card,Coffee Type,Roast Type,"1.0",13.75,Price per 100g,1.5125,4,55.0,6.05
NOA-79645-377,"11/9/2020",Ericka Tripp,etrippmt@wp.com,+1 (602) 971-9708,"4 4th Pass",Mesa,United States,"85205",Loyality Card,Coffee Type,Roast Type,"0.5",5.37,Price per 100g,0.3222,5,26.85,1.611
KMS-49214-806,"4/30/2019",Lyndsey MacManus,lmacmanusmu@imdb.com,+1 (912) 191-6620,"9 Springs Crossing",Savannah,United States,"31416",Loyality Card,Coffee Type,Roast Type,"2.5",34.155,Price per 100g,3.75705,4,136.62,15.0282
ABK-08091-531,"10/30/2020",Tess Benediktovich,tbenediktovichmv@ebay.com,+1 (505) 523-8113,"1068 Sutherland Plaza",Albuquerque,United States,"87140",Loyality Card,Coffee Type,Roast Type,"1.0",15.85,Price per 100g,2.0605,3,47.55,6.181500000000001
GPT-67705-953,"11/12/2019",Correy Bourner,cbournermw@chronoengine.com,N/A,"6058 Lunder Junction",Charlotte,United States,"28299",Loyality Card,Coffee Type,Roast Type,"0.2",3.375,Price per 100g,0.30375,5,16.875,1.51875
JNA-21450-177,"2/11/2022",Odelia Skerme,oskermen3@hatena.ne.jp,+1 (405) 615-0298,"4 Tony Circle",Oklahoma City,United States,"73167",Loyality Card,Coffee Type,Roast Type,"1.0",9.95,Price per 100g,0.8955,3,29.849999999999998,2.6864999999999997
MPQ-23421-608,"3/28/2021",Kandy Heddan,kheddanmy@icq.com,+1 (850) 796-6812,"6234 Heath Court",Pensacola,United States,"32575",Loyality Card,Coffee Type,Roast Type,"0.5",8.25,Price per 100g,0.9075,5,41.25,4.5375
NLI-63891-565,"12/10/2021",Ibby Charters,ichartersmz@abc.net.au,+1 (202) 710-9776,"9435 Troy Circle",Washington,United States,"20470",Loyality Card,Coffee Type,Roast Type,"0.2",4.125,Price per 100g,0.45375,5,20.625,2.26875
HHF-36647-854,"11/5/2021",Adora Roubert,aroubertn0@tmall.com,+1 (772) 366-6549,"27591 Michigan Place",Port Saint Lucie,United States,"34985",Loyality Card,Coffee Type,Roast Type,"2.5",22.885,Price per 100g,2.05965,6,137.31,12.3579
SBN-16537-046,"2/29/2020",Hillel Mairs,hmairsn1@so-net.ne.jp,+1 (304) 834-9665,"325 Forest Run Crossing",Huntington,United States,"25705",Loyality Card,Coffee Type,Roast Type,"0.2",2.985,Price per 100g,0.26865,1,2.985,0.26865
XZD-44484-632,"8/6/2021",Helaina Rainforth,hrainforthn2@blog.com,+1 (215) 607-9440,"132 New Castle Drive",Philadelphia,United States,"19172",Loyality Card,Coffee Type,Roast Type,"1.0",13.75,Price per 100g,1.5125,2,27.5,3.025
XZD-44484-632,"8/6/2021",Helaina Rainforth,hrainforthn2@blog.com,+1 (215) 607-9440,"132 New Castle Drive",Philadelphia,United States,"19172",Loyality Card,Coffee Type,Roast Type,"0.2",2.985,Price per 100g,0.26865,2,5.97,0.5373
IKQ-39946-768,"3/19/2021",Isac Jesper,ijespern4@theglobeandmail.com,+1 (239) 918-0943,"810 Sage Court",Naples,United States,"34114",Loyality Card,Coffee Type,Roast Type,"1.0",9.95,Price per 100g,0.597,6,59.699999999999996,3.582
KMB-95211-174,"4/16/2021",Lenette Dwerryhouse,ldwerryhousen5@gravatar.com,+1 (682) 812-1698,"2 Wayridge Court",Fort Worth,United States,"76105",Loyality Card,Coffee Type,Roast Type,"2.5",20.585,Price per 100g,1.2351,4,82.34,4.9404
QWY-99467-368,"11/6/2020",Nadeen Broomer,nbroomern6@examiner.com,+1 (402) 219-2018,"51 Straubel Terrace",Omaha,United States,"68117",Loyality Card,Coffee Type,Roast Type,"2.5",22.885,Price per 100g,2.05965,1,22.885,2.05965
SRG-76791-614,"3/15/2021",Konstantine Thoumasson,kthoumassonn7@bloglovin.com,N/A,"342 North Lane",Tucson,United States,"85732",Loyality Card,Coffee Type,Roast Type,"0.5",8.91,Price per 100g,0.9801,1,8.91,0.9801
VSN-94485-621,"10/17/2021",Frans Habbergham,fhabberghamn8@discovery.com,+1 (775) 814-9362,"76 Fallview Crossing",Sparks,United States,"89436",Loyality Card,Coffee Type,Roast Type,"0.2",2.985,Price per 100g,0.26865,4,11.94,1.0746
UFZ-24348-219,"9/7/2019",Allis Wilmore,N/A,+1 (713) 984-5207,"94 Moulton Street",Houston,United States,"77260",Loyality Card,Coffee Type,Roast Type,"2.5",33.465,Price per 100g,4.35045,3,100.39500000000001,13.051350000000001
UKS-93055-397,"7/13/2022",Romain Avrashin,ravrashinna@tamu.edu,+1 (202) 973-9890,"88 Westerfield Point",Washington,United States,"20067",Loyality Card,Coffee Type,Roast Type,"2.5",22.885,Price per 100g,2.05965,5,114.42500000000001,10.29825
AVH-56062-335,"11/21/2021",Miran Doidge,mdoidgenb@etsy.com,+1 (831) 955-4716,"94 Del Mar Lane",Salinas,United States,"93907",Loyality Card,Coffee Type,Roast Type,"0.5",8.25,Price per 100g,0.9075,5,41.25,4.5375
HGE-19842-613,"1/13/2022",Janeva Edinboro,jedinboronc@reverbnation.com,+1 (754) 219-4187,"24 Bowman Point",Fort Lauderdale,United States,"33345",Loyality Card,Coffee Type,Roast Type,"0.5",7.17,Price per 100g,0.4302,4,28.68,1.7208
WBA-85905-175,"7/13/2022",Trumaine Tewelson,ttewelsonnd@cdbaby.com,N/A,"903 Scoville Court",El Paso,United States,"88553",Loyality Card,Coffee Type,Roast Type,"0.2",4.365,Price per 100g,0.56745,1,4.365,0.56745
DZI-35365-596,"11/2/2021",Odelia Skerme,oskermen3@hatena.ne.jp,+1 (405) 615-0298,"4 Tony Circle",Oklahoma City,United States,"73167",Loyality Card,Coffee Type,Roast Type,"0.2",4.125,Price per 100g,0.45375,2,8.25,0.9075
XIR-88982-743,"7/10/2021",De Drewitt,ddrewittnf@mapquest.com,+1 (571) 504-1175,"6 Tomscot Hill",Alexandria,United States,"22313",Loyality Card,Coffee Type,Roast Type,"0.2",4.125,Price per 100g,0.45375,2,8.25,0.9075
VUC-72395-865,"10/7/2021",Adelheid Gladhill,agladhillng@stanford.edu,+1 (410) 991-5601,"36 Atwood Plaza",Baltimore,United States,"21290",Loyality Card,Coffee Type,Roast Type,"0.5",5.97,Price per 100g,0.5373,6,35.82,3.2237999999999998
BQJ-44755-910,"2/28/2020",Murielle Lorinez,mlorineznh@whitehouse.gov,N/A,"029 Bluejay Circle",Evansville,United States,"47732",Loyality Card,Coffee Type,Roast Type,"2.5",27.945,Price per 100g,3.07395,6,167.67000000000002,18.4437
JKC-64636-831,"7/5/2022",Edin Mathe,N/A,+1 (404) 514-8311,"49261 Merry Crossing",Lawrenceville,United States,"30045",Loyality Card,Coffee Type,Roast Type,"2.5",25.875,Price per 100g,2.32875,2,51.75,4.6575
ZKI-78561-066,"9/21/2021",Mordy Van Der Vlies,mvannj@wikipedia.org,N/A,"297 Fulton Way",Mobile,United States,"36670",Loyality Card,Coffee Type,Roast Type,"0.2",2.985,Price per 100g,0.26865,3,8.955,0.8059499999999999
IMP-12563-728,"1/3/2019",Spencer Wastell,N/A,+1 (432) 765-8747,"80 Oak Alley",Midland,United States,"79705",Loyality Card,Coffee Type,Roast Type,"0.5",8.91,Price per 100g,0.9801,6,53.46,5.880599999999999
MZL-81126-390,"3/8/2022",Jemimah Ethelston,jethelstonnl@creativecommons.org,+1 (954) 385-3551,"676 Mcbride Lane",Hollywood,United States,"33023",Loyality Card,Coffee Type,Roast Type,"0.2",3.885,Price per 100g,0.34965,6,23.31,2.0979
MZL-81126-390,"3/8/2022",Jemimah Ethelston,jethelstonnl@creativecommons.org,+1 (954) 385-3551,"676 Mcbride Lane",Hollywood,United States,"33023",Loyality Card,Coffee Type,Roast Type,"0.2",3.375,Price per 100g,0.30375,2,6.75,0.6075
TVF-57766-608,"3/10/2020",Perice Eberz,peberznn@woothemes.com,+1 (530) 938-1204,"490 Elmside Court",Chico,United States,"95973",Loyality Card,Coffee Type,Roast Type,"0.5",7.77,Price per 100g,1.0101,1,7.77,1.0101
RUX-37995-892,"11/27/2021",Bear Gaish,bgaishno@altervista.org,N/A,"0010 Dayton Crossing",Austin,United States,"78737",Loyality Card,Coffee Type,Roast Type,"2.5",29.785,Price per 100g,3.87205,4,119.14,15.4882
AVK-76526-953,"3/4/2021",Lynnea Danton,ldantonnp@miitbeian.gov.cn,N/A,"111 Mosinee Alley",El Paso,United States,"88546",Loyality Card,Coffee Type,Roast Type,"1.0",9.95,Price per 100g,0.8955,2,19.9,1.791
RIU-02231-623,"11/16/2021",Skipton Morrall,smorrallnq@answers.com,+1 (304) 897-5422,"52731 Fair Oaks Way",Charleston,United States,"25326",Loyality Card,Coffee Type,Roast Type,"0.5",7.17,Price per 100g,0.4302,5,35.85,2.1510000000000002
WFK-99317-827,"6/16/2019",Devan Crownshaw,dcrownshawnr@photobucket.com,+1 (610) 576-4733,"25669 Spohn Plaza",Allentown,United States,"18105",Loyality Card,Coffee Type,Roast Type,"2.5",29.785,Price per 100g,3.87205,3,89.355,11.616150000000001
SFD-00372-284,"7/19/2020",Odelia Skerme,oskermen3@hatena.ne.jp,+1 (405) 615-0298,"4 Tony Circle",Oklahoma City,United States,"73167",Loyality Card,Coffee Type,Roast Type,"0.2",4.365,Price per 100g,0.56745,2,8.73,1.1349
SXC-62166-515,"2/28/2020",Joceline Reddoch,jreddochnt@sun.com,+1 (863) 742-5292,"79075 Helena Road",Largo,United States,"34643",Loyality Card,Coffee Type,Roast Type,"2.5",27.485,Price per 100g,1.6491,5,137.425,8.2455
YIE-87008-621,"6/22/2019",Shelley Titley,stitleynu@whitehouse.gov,+1 (701) 350-6149,"8279 Old Gate Lane",Fargo,United States,"58122",Loyality Card,Coffee Type,Roast Type,"0.5",8.73,Price per 100g,1.1349,4,34.92,4.5396
HRM-94548-288,"9/8/2019",Redd Simao,rsimaonv@simplemachines.org,+1 (479) 898-5090,"37 Ridgeway Street",Fort Smith,United States,"72905",Loyality Card,Coffee Type,Roast Type,"2.5",29.785,Price per 100g,2.68065,6,178.71,16.0839
UJG-34731-295,"5/26/2022",Cece Inker,N/A,+1 (863) 977-9033,"67 Annamark Street",Lakeland,United States,"33811",Loyality Card,Coffee Type,Roast Type,"2.5",25.875,Price per 100g,2.32875,1,25.875,2.32875
TWD-70988-853,"12/3/2019",Noel Chisholm,nchisholmnx@example.com,+1 (865) 228-1100,"85 Calypso Place",Knoxville,United States,"37924",Loyality Card,Coffee Type,Roast Type,"1.0",12.95,Price per 100g,1.6835,6,77.69999999999999,10.100999999999999
CIX-22904-641,"9/17/2019",Grazia Oats,goatsny@live.com,+1 (213) 813-1072,"7552 Dottie Road",Los Angeles,United States,"90030",Loyality Card,Coffee Type,Roast Type,"1.0",9.95,Price per 100g,0.597,1,9.95,0.597
DLV-65840-759,"5/31/2022",Meade Birkin,mbirkinnz@java.com,+1 (954) 431-7206,"218 Elka Trail",Miami,United States,"33169",Loyality Card,Coffee Type,Roast Type,"1.0",14.55,Price per 100g,1.8915,2,29.1,3.783
RXN-55491-201,"10/21/2019",Ronda Pyson,rpysono0@constantcontact.com,+353 (836) 436-1472,"850 Jenna Court",Clones,Ireland,H23,Loyality Card,Coffee Type,Roast Type,"0.2",3.585,Price per 100g,0.2151,6,21.509999999999998,1.2906
UHK-63283-868,"4/24/2022",Modesty MacConnechie,mmacconnechieo9@reuters.com,+1 (304) 620-6008,"526 Onsgard Park",Charleston,United States,"25362",Loyality Card,Coffee Type,Roast Type,"0.5",6.75,Price per 100g,0.6075,1,6.75,0.6075
PJC-31401-893,"1/13/2021",Rafaela Treacher,rtreachero2@usa.gov,+353 (552) 867-2244,"16 Prentice Court",Greystones,Ireland,A63,Loyality Card,Coffee Type,Roast Type,"0.5",5.97,Price per 100g,0.5373,3,17.91,1.6118999999999999
HHO-79903-185,"8/19/2022",Bee Fattorini,bfattorinio3@quantcast.com,N/A,"433 Caliangt Park",Monaghan,Ireland,H18,Loyality Card,Coffee Type,Roast Type,"2.5",29.785,Price per 100g,2.68065,1,29.785,2.68065
YWM-07310-594,"3/2/2019",Margie Palleske,mpalleskeo4@nyu.edu,+1 (561) 371-1596,"30 Dixon Trail",Pompano Beach,United States,"33064",Loyality Card,Coffee Type,Roast Type,"0.5",8.25,Price per 100g,0.9075,5,41.25,4.5375
FHD-94983-982,"1/21/2020",Alexina Randals,N/A,+1 (916) 300-4433,"713 Hayes Junction",Sacramento,United States,"94297",Loyality Card,Coffee Type,Roast Type,"0.5",5.97,Price per 100g,0.3582,3,17.91,1.0746
WQK-10857-119,"9/21/2021",Filip Antcliffe,fantcliffeo6@amazon.co.jp,+353 (581) 217-6697,"05 Bobwhite Pass",Clonskeagh,Ireland,D04,Loyality Card,Coffee Type,Roast Type,"0.5",7.29,Price per 100g,0.8019,1,7.29,0.8019
DXA-50313-073,"8/30/2019",Peyter Matignon,pmatignono7@harvard.edu,+44 (792) 626-3977,"3162 Arizona Way",Kirkton,United Kingdom,KW10,Loyality Card,Coffee Type,Roast Type,"1.0",14.85,Price per 100g,1.6335,2,29.7,3.267
ONW-00560-570,"2/25/2019",Claudie Weond,cweondo8@theglobeandmail.com,+1 (828) 335-1268,"41 Coolidge Way",Asheville,United States,"28805",Loyality Card,Coffee Type,Roast Type,"1.0",11.25,Price per 100g,1.0125,2,22.5,2.025
BRJ-19414-277,"9/17/2019",Modesty MacConnechie,mmacconnechieo9@reuters.com,+1 (304) 620-6008,"526 Onsgard Park",Charleston,United States,"25362",Loyality Card,Coffee Type,Roast Type,"0.2",2.985,Price per 100g,0.1791,4,11.94,0.7164
